topic_id,level,main_category,sub_1,sub_2,sub_3,sub_4,sub_5,sub_6,sub_7,sub_8,sub_9,sub_10,indicator_label,calendar,geo_level,default_source,default_unit,frequency,requires_time_selection,chart_type,id_type,val_type,access
sc_pop_r_ma_p_g,7,02-اجتماعی,01-جمعیت,01-جمعیت,02-استان,03-روستایی,02-مرد,02-تقویم میلادی,,,,,جمعیت روستایی - مرد (به تفکیک استان),میلادی,استان,مرکز آمار ایران,نفر,سالانه,TRUE,bar,time,num,subscriber
sc_pop_r_fe_p,7,02-اجتماعی,01-جمعیت,01-جمعیت,02-استان,03-روستایی,03-زن,01-تقویم خورشیدی,,,,,جمعیت روستایی - زن (به تفکیک استان),خورشیدی,استان,مرکز آمار ایران,نفر,سالانه,TRUE,bar,time,num,subscriber
sc_pop_r_fe_p_g,7,02-اجتماعی,01-جمعیت,01-جمعیت,02-استان,03-روستایی,03-زن,02-تقویم میلادی,,,,,جمعیت روستایی - زن (به تفکیک استان),میلادی,استان,مرکز آمار ایران,نفر,سالانه,TRUE,bar,time,num,subscriber
sc_pop_ho_t,6,02-اجتماعی,01-جمعیت,02-خانوار,01-کشور,01-شهری و روستایی,01-تقویم خورشیدی,,,,,,تعداد خانوار در کل کشور,خورشیدی,کشور,مرکز آمار ایران,نفر,سالانه,FALSE,line,time,num,subscriber
sc_pop_ho_t_g,6,02-اجتماعی,01-جمعیت,02-خانوار,01-کشور,01-شهری و روستایی,02-تقویم میلادی,,,,,,تعداد خانوار در کل کشور,میلادی,کشور,مرکز آمار ایران,نفر,سالانه,FALSE,line,time,num,subscriber
sc_pop_ho_u,6,02-اجتماعی,01-جمعیت,02-خانوار,01-کشور,02-شهری,01-تقویم خورشیدی,,,,,,تعداد خانوار در مناطق شهری,خورشیدی,کشور,مرکز آمار ایران,نفر,سالانه,FALSE,line,time,num,subscriber
sc_pop_ho_u_g,6,02-اجتماعی,01-جمعیت,02-خانوار,01-کشور,02-شهری,02-تقویم میلادی,,,,,,تعداد خانوار در مناطق شهری,میلادی,کشور,مرکز آمار ایران,نفر,سالانه,FALSE,line,time,num,subscriber
sc_pop_ho_r,6,02-اجتماعی,01-جمعیت,02-خانوار,01-کشور,03-روستایی,01-تقویم خورشیدی,,,,,,تعداد خانوار در مناطق روستایی,خورشیدی,کشور,مرکز آمار ایران,نفر,سالانه,FALSE,line,time,num,subscriber
sc_pop_ho_r_g,6,02-اجتماعی,01-جمعیت,02-خانوار,01-کشور,03-روستایی,02-تقویم میلادی,,,,,,تعداد خانوار در مناطق روستایی,میلادی,کشور,مرکز آمار ایران,نفر,سالانه,FALSE,line,time,num,subscriber
sc_pop_ho_t_p,6,02-اجتماعی,01-جمعیت,02-خانوار,02-استان,01-شهری و روستایی,01-تقویم خورشیدی,,,,,,تعداد خانوار کل کشور (به تفکیک استان),خورشیدی,استان,مرکز آمار ایران,نفر,سالانه,TRUE,bar,time,num,subscriber
sc_pop_ho_t_p_g,6,02-اجتماعی,01-جمعیت,02-خانوار,02-استان,01-شهری و روستایی,02-تقویم میلادی,,,,,,تعداد خانوار کل کشور (به تفکیک استان),میلادی,استان,مرکز آمار ایران,نفر,سالانه,TRUE,bar,time,num,subscriber
sc_pop_ho_u_p,6,02-اجتماعی,01-جمعیت,02-خانوار,02-استان,02-شهری,01-تقویم خورشیدی,,,,,,تعداد خانوار در مناطق شهری (به تفکیک استان),خورشیدی,استان,مرکز آمار ایران,نفر,سالانه,TRUE,bar,time,num,subscriber
sc_pop_ho_u_p_g,6,02-اجتماعی,01-جمعیت,02-خانوار,02-استان,02-شهری,02-تقویم میلادی,,,,,,تعداد خانوار در مناطق شهری (به تفکیک استان),میلادی,استان,مرکز آمار ایران,نفر,سالانه,TRUE,bar,time,num,subscriber
sc_pop_ho_r_p,6,02-اجتماعی,01-جمعیت,02-خانوار,02-استان,03-روستایی,01-تقویم خورشیدی,,,,,,تعداد خانوار در مناطق روستایی (به تفکیک استان),خورشیدی,استان,مرکز آمار ایران,نفر,سالانه,TRUE,bar,time,num,subscriber
sc_pop_ho_r_p_g,6,02-اجتماعی,01-جمعیت,02-خانوار,02-استان,03-روستایی,02-تقویم میلادی,,,,,,تعداد خانوار در مناطق روستایی (به تفکیک استان),میلادی,استان,مرکز آمار ایران,نفر,سالانه,TRUE,bar,time,num,subscriber
sc_vit_br_c,5,02-اجتماعی,02-رویدادهای حیاتی,01-زادوولد,01-کشور,01-تقویم خورشیدی,,,,,,,زادوولد,خورشیدی,کشور,ثبت احوال,تعداد,سالانه,FALSE,line,time,num,subscriber
sc_vit_br_c_g,5,02-اجتماعی,02-رویدادهای حیاتی,01-زادوولد,01-کشور,02-تقویم میلادی,,,,,,,زادوولد,میلادی,کشور,ثبت احوال,تعداد,سالانه,FALSE,line,time,num,subscriber
sc_vit_br_p,6,02-اجتماعی,02-رویدادهای حیاتی,01-زادوولد,02-استان,01-سالانه,01-تقویم خورشیدی,,,,,,زادوولد به تفکیک استان (سالانه),خورشیدی,استان,ثبت احوال,تعداد,سالانه,TRUE,bar,time,num,subscriber
sc_vit_br_p_g,6,02-اجتماعی,02-رویدادهای حیاتی,01-زادوولد,02-استان,01-سالانه,02-تقویم میلادی,,,,,,زادوولد به تفکیک استان (سالانه),میلادی,استان,ثبت احوال,تعداد,سالانه,TRUE,bar,time,num,subscriber
sc_vit_de_c,5,02-اجتماعی,02-رویدادهای حیاتی,02-مرگ‌‌ومیر,01-کشور,01-تقویم خورشیدی,,,,,,,مرگ‌‌ومیر,خورشیدی,کشور,ثبت احوال,تعداد,سالانه,FALSE,line,time,num,subscriber
sc_vit_de_c_g,5,02-اجتماعی,02-رویدادهای حیاتی,02-مرگ‌‌ومیر,01-کشور,02-تقویم میلادی,,,,,,,مرگ‌‌ومیر,میلادی,کشور,ثبت احوال,تعداد,سالانه,FALSE,line,time,num,subscriber
sc_vit_de_p,6,02-اجتماعی,02-رویدادهای حیاتی,02-مرگ‌‌ومیر,02-استان,01-سالانه,01-تقویم خورشیدی,,,,,,مرگ‌ومیر به تفکیک استان (سالانه),خورشیدی,استان,ثبت احوال,تعداد,سالانه,TRUE,bar,time,num,subscriber
sc_vit_de_p_g,6,02-اجتماعی,02-رویدادهای حیاتی,02-مرگ‌‌ومیر,02-استان,01-سالانه,02-تقویم میلادی,,,,,,مرگ‌ومیر به تفکیک استان (سالانه),میلادی,استان,ثبت احوال,تعداد,سالانه,TRUE,bar,time,num,subscriber
sc_vit_mr_c,5,02-اجتماعی,02-رویدادهای حیاتی,03-ازدواج,01-کشور,01-تقویم خورشیدی,,,,,,,ازدواج,خورشیدی,کشور,ثبت احوال,تعداد,سالانه,FALSE,line,time,num,subscriber
sc_vit_mr_c_g,5,02-اجتماعی,02-رویدادهای حیاتی,03-ازدواج,01-کشور,02-تقویم میلادی,,,,,,,ازدواج,میلادی,کشور,ثبت احوال,تعداد,سالانه,FALSE,line,time,num,subscriber
sc_vit_mr_p,6,02-اجتماعی,02-رویدادهای حیاتی,03-ازدواج,02-استان,01-سالانه,01-تقویم خورشیدی,,,,,,ازدواج به تفکیک استان (سالانه),خورشیدی,استان,ثبت احوال,تعداد,سالانه,TRUE,bar,time,num,subscriber
sc_vit_mr_p_g,6,02-اجتماعی,02-رویدادهای حیاتی,03-ازدواج,02-استان,01-سالانه,02-تقویم میلادی,,,,,,ازدواج به تفکیک استان (سالانه),میلادی,استان,ثبت احوال,تعداد,سالانه,TRUE,bar,time,num,subscriber
sc_vit_dv_c,5,02-اجتماعی,02-رویدادهای حیاتی,04-طلاق,01-کشور,01-تقویم خورشیدی,,,,,,,طلاق,خورشیدی,کشور,ثبت احوال,تعداد,سالانه,FALSE,line,time,num,subscriber
sc_vit_dv_c_g,5,02-اجتماعی,02-رویدادهای حیاتی,04-طلاق,01-کشور,02-تقویم میلادی,,,,,,,طلاق,میلادی,کشور,ثبت احوال,تعداد,سالانه,FALSE,line,time,num,subscriber
sc_vit_dv_p,6,02-اجتماعی,02-رویدادهای حیاتی,04-طلاق,02-استان,01-سالانه,01-تقویم خورشیدی,,,,,,طلاق به تفکیک استان (سالانه),خورشیدی,استان,ثبت احوال,تعداد,سالانه,TRUE,bar,time,num,subscriber
sc_vit_dv_p_g,6,02-اجتماعی,02-رویدادهای حیاتی,04-طلاق,02-استان,01-سالانه,02-تقویم میلادی,,,,,,طلاق به تفکیک استان (سالانه),میلادی,استان,ثبت احوال,تعداد,سالانه,TRUE,bar,time,num,subscriber
sc_hr_rub_pr,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,01-کشور,01-سرقت اماکن خصوصی,01-تقویم خورشیدی,,,,,,سرقت اماکن خصوصی,خورشیدی,کشور,مرکز آمار ایران,تعداد,سالانه,FALSE,line,time,num,subscriber
sc_hr_rub_pr_g,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,01-کشور,01-سرقت اماکن خصوصی,02-تقویم میلادی,,,,,,سرقت اماکن خصوصی,میلادی,کشور,مرکز آمار ایران,تعداد,سالانه,FALSE,line,time,num,subscriber
sc_hr_rub_pub,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,01-کشور,02-سرقت اماکن دولتی,01-تقویم خورشیدی,,,,,,سرقت اماکن دولتی,خورشیدی,کشور,مرکز آمار ایران,تعداد,سالانه,FALSE,line,time,num,subscriber
sc_hr_rub_pub_g,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,01-کشور,02-سرقت اماکن دولتی,02-تقویم میلادی,,,,,,سرقت اماکن دولتی,میلادی,کشور,مرکز آمار ایران,تعداد,سالانه,FALSE,line,time,num,subscriber
sc_hr_rub_ho,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,01-کشور,03-سرقت منزل,01-تقویم خورشیدی,,,,,,سرقت منزل,خورشیدی,کشور,مرکز آمار ایران,تعداد,سالانه,FALSE,line,time,num,subscriber
sc_hr_rub_ho_g,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,01-کشور,03-سرقت منزل,02-تقویم میلادی,,,,,,سرقت منزل,میلادی,کشور,مرکز آمار ایران,تعداد,سالانه,FALSE,line,time,num,subscriber
sc_hr_rub_st,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,01-کشور,04-سرقت مغازه,01-تقویم خورشیدی,,,,,,سرقت مغازه,خورشیدی,کشور,مرکز آمار ایران,تعداد,سالانه,FALSE,line,time,num,subscriber
sc_hr_rub_st_g,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,01-کشور,04-سرقت مغازه,02-تقویم میلادی,,,,,,سرقت مغازه,میلادی,کشور,مرکز آمار ایران,تعداد,سالانه,FALSE,line,time,num,subscriber
sc_hr_rub_vh,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,01-کشور,05-سرقت اتومبیل,01-تقویم خورشیدی,,,,,,سرقت اتومبیل,خورشیدی,کشور,مرکز آمار ایران,تعداد,سالانه,FALSE,line,time,num,subscriber
sc_hr_rub_vh_g,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,01-کشور,05-سرقت اتومبیل,02-تقویم میلادی,,,,,,سرقت اتومبیل,میلادی,کشور,مرکز آمار ایران,تعداد,سالانه,FALSE,line,time,num,subscriber
sc_hr_rub_mt,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,01-کشور,06-سرقت موتورسیکلت,01-تقویم خورشیدی,,,,,,سرقت موتورسیکلت,خورشیدی,کشور,مرکز آمار ایران,تعداد,سالانه,FALSE,line,time,num,subscriber
sc_hr_rub_mt_g,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,01-کشور,06-سرقت موتورسیکلت,02-تقویم میلادی,,,,,,سرقت موتورسیکلت,میلادی,کشور,مرکز آمار ایران,تعداد,سالانه,FALSE,line,time,num,subscriber
sc_hr_rub_it,1,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,01-کشور,07-سرقت لوازم خودرو,01-تقویم خورشیدی,,,,,,سرقت لوازم خودرو و وسایل داخل آن,خورشیدی,کشور,مرکز آمار ایران,تعداد,سالانه,FALSE,line,time,num,subscriber
sc_hr_rub_it_g,4,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,01-کشور,07-سرقت لوازم خودرو,02-تقویم میلادی,,,,,,سرقت لوازم خودرو و وسایل داخل آن,میلادی,کشور,مرکز آمار ایران,تعداد,سالانه,FALSE,line,time,num,subscriber
sc_hr_rub_ct,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,01-کشور,08-سرقت احشام,01-تقویم خورشیدی,,,,,,سرقت احشام,خورشیدی,کشور,مرکز آمار ایران,تعداد,سالانه,FALSE,line,time,num,subscriber
sc_hr_rub_ct_g,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,01-کشور,08-سرقت احشام,02-تقویم میلادی,,,,,,سرقت احشام,میلادی,کشور,مرکز آمار ایران,تعداد,سالانه,FALSE,line,time,num,subscriber
sc_hr_rub_ar,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,01-کشور,09-دستگیرشدگان,01-تقویم خورشیدی,,,,,,دستگیرشدگان انواع سرقت,خورشیدی,کشور,مرکز آمار ایران,نفر,سالانه,FALSE,line,time,num,subscriber
sc_hr_rub_ar_g,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,01-کشور,09-دستگیرشدگان,02-تقویم میلادی,,,,,,دستگیرشدگان انواع سرقت,میلادی,کشور,مرکز آمار ایران,نفر,سالانه,FALSE,line,time,num,subscriber
sc_hr_rub_pr_p,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,02-استان,01-سرقت اماکن خصوصی,01-تقویم خورشیدی,,,,,,سرقت اماکن خصوصی به تفکیک استان,خورشیدی,استان,مرکز آمار ایران,تعداد,سالانه,TRUE,bar,time,num,subscriber
sc_hr_rub_pr_p_g,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,02-استان,01-سرقت اماکن خصوصی,02-تقویم میلادی,,,,,,سرقت اماکن خصوصی به تفکیک استان,میلادی,استان,مرکز آمار ایران,تعداد,سالانه,TRUE,bar,time,num,subscriber
sc_hr_rub_pub_p,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,02-استان,02-سرقت اماکن دولتی,01-تقویم خورشیدی,,,,,,سرقت اماکن دولتی به تفکیک استان,خورشیدی,استان,مرکز آمار ایران,تعداد,سالانه,TRUE,bar,time,num,subscriber
sc_hr_rub_pub_p_g,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,02-استان,02-سرقت اماکن دولتی,02-تقویم میلادی,,,,,,سرقت اماکن دولتی به تفکیک استان,میلادی,استان,مرکز آمار ایران,تعداد,سالانه,TRUE,bar,time,num,subscriber
sc_hr_rub_ho_p,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,02-استان,03-سرقت منزل,01-تقویم خورشیدی,,,,,,سرقت منزل به تفکیک استان,خورشیدی,استان,مرکز آمار ایران,تعداد,سالانه,TRUE,bar,time,num,subscriber
sc_hr_rub_ho_p_g,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,02-استان,03-سرقت منزل,02-تقویم میلادی,,,,,,سرقت منزل به تفکیک استان,میلادی,استان,مرکز آمار ایران,تعداد,سالانه,TRUE,bar,time,num,subscriber
sc_hr_rub_st_p,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,02-استان,04-سرقت مغازه,01-تقویم خورشیدی,,,,,,سرقت مغازه به تفکیک استان,خورشیدی,استان,مرکز آمار ایران,تعداد,سالانه,TRUE,bar,time,num,subscriber
sc_hr_rub_st_p_g,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,02-استان,04-سرقت مغازه,02-تقویم میلادی,,,,,,سرقت مغازه به تفکیک استان,میلادی,استان,مرکز آمار ایران,تعداد,سالانه,TRUE,bar,time,num,subscriber
sc_hr_rub_vh_p,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,02-استان,05-سرقت اتومبیل,01-تقویم خورشیدی,,,,,,سرقت اتومبیل به تفکیک استان,خورشیدی,استان,مرکز آمار ایران,تعداد,سالانه,TRUE,bar,time,num,subscriber
sc_hr_rub_vh_p_g,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,02-استان,05-سرقت اتومبیل,02-تقویم میلادی,,,,,,سرقت اتومبیل به تفکیک استان,میلادی,استان,مرکز آمار ایران,تعداد,سالانه,TRUE,bar,time,num,subscriber
sc_hr_rub_mt_p,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,02-استان,06-سرقت موتورسیکلت,01-تقویم خورشیدی,,,,,,سرقت موتورسیکلت به تفکیک استان,خورشیدی,استان,مرکز آمار ایران,تعداد,سالانه,TRUE,bar,time,num,subscriber
sc_hr_rub_mt_p_g,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,02-استان,06-سرقت موتورسیکلت,02-تقویم میلادی,,,,,,سرقت موتورسیکلت به تفکیک استان,میلادی,استان,مرکز آمار ایران,تعداد,سالانه,TRUE,bar,time,num,subscriber
sc_hr_rub_it_p,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,02-استان,07-سرقت لوازم خودرو,01-تقویم خورشیدی,,,,,,سرقت لوازم خودرو و وسایل داخل آن به تفکیک استان,خورشیدی,استان,مرکز آمار ایران,تعداد,سالانه,TRUE,bar,time,num,subscriber
sc_hr_rub_it_p_g,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,02-استان,07-سرقت لوازم خودرو,02-تقویم میلادی,,,,,,سرقت لوازم خودرو و وسایل داخل آن به تفکیک استان,میلادی,استان,مرکز آمار ایران,تعداد,سالانه,TRUE,bar,time,num,subscriber
sc_hr_rub_ct_p,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,02-استان,08-سرقت احشام,01-تقویم خورشیدی,,,,,,سرقت احشام به تفکیک استان,خورشیدی,استان,مرکز آمار ایران,تعداد,سالانه,TRUE,bar,time,num,subscriber
sc_hr_rub_ct_p_g,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,02-استان,08-سرقت احشام,02-تقویم میلادی,,,,,,سرقت احشام به تفکیک استان,میلادی,استان,مرکز آمار ایران,تعداد,سالانه,TRUE,bar,time,num,subscriber
sc_hr_rub_ar_p,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,02-استان,09-دستگیرشدگان,01-تقویم خورشیدی,,,,,,دستگیرشدگان انواع سرقت به تفکیک استان,خورشیدی,استان,مرکز آمار ایران,نفر,سالانه,TRUE,bar,time,num,subscriber
sc_hr_rub_ar_p_g,6,02-اجتماعی,03-آسیب‌های اجتماعی,01-سرقت,02-استان,09-دستگیرشدگان,02-تقویم میلادی,,,,,,دستگیرشدگان انواع سرقت به تفکیک استان,میلادی,استان,مرکز آمار ایران,نفر,سالانه,TRUE,bar,time,num,subscriber
sc_hr_sd_h,6,02-اجتماعی,03-آسیب‌های اجتماعی,02-مرگ‌های مشکوک,01-قتل,01-کشور,01-تقویم خورشیدی,,,,,,قتل,خورشیدی,کشور,مرکز آمار ایران,تعداد,سالانه,FALSE,line,time,num,subscriber
sc_hr_sd_h_g,6,02-اجتماعی,03-آسیب‌های اجتماعی,02-مرگ‌های مشکوک,01-قتل,01-کشور,02-تقویم میلادی,,,,,,قتل,میلادی,کشور,مرکز آمار ایران,تعداد,سالانه,FALSE,line,time,num,subscriber
sc_hr_sd_h_p,6,02-اجتماعی,03-آسیب‌های اجتماعی,02-مرگ‌های مشکوک,01-قتل,02-استان,01-تقویم خورشیدی,,,,,,قتل به تفکیک استان,خورشیدی,استان,مرکز آمار ایران,نفر,سالانه,TRUE,bar,time,num,subscriber
sc_hr_sd_h_p_g,6,02-اجتماعی,03-آسیب‌های اجتماعی,02-مرگ‌های مشکوک,01-قتل,02-استان,02-تقویم میلادی,,,,,,قتل به تفکیک استان,میلادی,استان,مرکز آمار ایران,نفر,سالانه,TRUE,bar,time,num,subscriber
sc_hr_sd_s,6,02-اجتماعی,03-آسیب‌های اجتماعی,02-مرگ‌های مشکوک,02-خودکشی,01-کشور,01-تقویم خورشیدی,,,,,,خودکشی,خورشیدی,کشور,مرکز آمار ایران,تعداد,سالانه,FALSE,line,time,num,subscriber
sc_hr_sd_s_g,6,02-اجتماعی,03-آسیب‌های اجتماعی,02-مرگ‌های مشکوک,02-خودکشی,01-کشور,02-تقویم میلادی,,,,,,خودکشی,میلادی,کشور,مرکز آمار ایران,تعداد,سالانه,FALSE,line,time,num,subscriber
sc_hr_sd_s_p,6,02-اجتماعی,03-آسیب‌های اجتماعی,02-مرگ‌های مشکوک,02-خودکشی,02-استان,01-تقویم خورشیدی,,,,,,خودکشی به تفکیک استان,خورشیدی,استان,مرکز آمار ایران,نفر,سالانه,TRUE,bar,time,num,subscriber
sc_hr_sd_s_p_g,6,02-اجتماعی,03-آسیب‌های اجتماعی,02-مرگ‌های مشکوک,02-خودکشی,02-استان,02-تقویم میلادی,,,,,,خودکشی به تفکیک استان,میلادی,استان,مرکز آمار ایران,نفر,سالانه,TRUE,bar,time,num,subscriber
sc_hr_sd_ot,6,02-اجتماعی,03-آسیب‌های اجتماعی,02-مرگ‌های مشکوک,03-سایر موارد,01-کشور,01-تقویم خورشیدی,,,,,,سایر موارد مرگ‌های مشکوک,خورشیدی,کشور,مرکز آمار ایران,تعداد,سالانه,FALSE,line,time,num,subscriber
sc_hr_sd_ot_g,6,02-اجتماعی,03-آسیب‌های اجتماعی,02-مرگ‌های مشکوک,03-سایر موارد,01-کشور,02-تقویم میلادی,,,,,,سایر موارد مرگ‌های مشکوک,میلادی,کشور,مرکز آمار ایران,تعداد,سالانه,FALSE,line,time,num,subscriber
sc_hr_sd_ot_p,6,02-اجتماعی,03-آسیب‌های اجتماعی,02-مرگ‌های مشکوک,03-سایر موارد,02-استان,01-تقویم خورشیدی,,,,,,سایر موارد مرگ‌های مشکوک به تفکیک استان,خورشیدی,استان,مرکز آمار ایران,نفر,سالانه,TRUE,bar,time,num,subscriber
sc_hr_sd_ot_p_g,6,02-اجتماعی,03-آسیب‌های اجتماعی,02-مرگ‌های مشکوک,03-سایر موارد,02-استان,02-تقویم میلادی,,,,,,سایر موارد مرگ‌های مشکوک به تفکیک استان,میلادی,استان,مرکز آمار ایران,نفر,سالانه,TRUE,bar,time,num,subscriber
sc_hr_chm_13_p,5,02-اجتماعی,03-آسیب‌های اجتماعی,03-کودک‌همسری,01-زیر ۱۳ سال,01-تقویم خورشیدی,,,,,,,کودک‌همسری (تعداد ازدواج دختران زیر ۱۳ سال),خورشیدی,استان,ثبت احوال,نفر,سالانه,TRUE,bar,time,num,subscriber
sc_hr_chm_13_p_g,5,02-اجتماعی,03-آسیب‌های اجتماعی,03-کودک‌همسری,01-زیر ۱۳ سال,02-تقویم میلادی,,,,,,,کودک‌همسری (تعداد ازدواج دختران زیر ۱۳ سال),میلادی,استان,ثبت احوال,نفر,سالانه,TRUE,bar,time,num,subscriber
sc_hr_chm_15_p,5,02-اجتماعی,03-آسیب‌های اجتماعی,03-کودک‌همسری,02-زیر ۱۵ سال,01-تقویم خورشیدی,,,,,,,کودک‌همسری (تعداد ازدواج دختران زیر ۱۵ سال),خورشیدی,استان,ثبت احوال,نفر,سالانه,TRUE,bar,time,num,subscriber
sc_hr_chm_15_p_g,5,02-اجتماعی,03-آسیب‌های اجتماعی,03-کودک‌همسری,02-زیر ۱۵ سال,02-تقویم میلادی,,,,,,,کودک‌همسری (تعداد ازدواج دختران زیر ۱۵ سال),میلادی,استان,ثبت احوال,نفر,سالانه,TRUE,bar,time,num,subscriber
sc_hr_chm_18_p,5,02-اجتماعی,03-آسیب‌های اجتماعی,03-کودک‌همسری,03-زیر ۱۸ سال,01-تقویم خورشیدی,,,,,,,کودک‌همسری (تعداد ازدواج دختران زیر ۱۸ سال),خورشیدی,استان,ثبت احوال,نفر,سالانه,TRUE,bar,time,num,subscriber
sc_hr_chm_18_p_g,5,02-اجتماعی,03-آسیب‌های اجتماعی,03-کودک‌همسری,03-زیر ۱۸ سال,02-تقویم میلادی,,,,,,,کودک‌همسری (تعداد ازدواج دختران زیر ۱۸ سال),میلادی,استان,ثبت احوال,نفر,سالانه,TRUE,bar,time,num,subscriber
tr_ex_v_coun,6,07-تجارت گمرکی,02-آمار تفکیکی,01-به تفکیک کشور,02-صادرات,01-ارزش دلاری,02-تقویم خورشیدی,,,,,,ارزش صادرات به تفکیک کشور (میلیون دلار آمریکا),خورشیدی,جهان,گمرک ایران,میلیون دلار,سالانه,TRUE,bar,time,num,subscriber
tr_ex_w_coun,6,07-تجارت گمرکی,02-آمار تفکیکی,01-به تفکیک کشور,02-صادرات,02-وزن,02-تقویم خورشیدی,,,,,,وزن صادرات به تفکیک کشور (هزار تن),خورشیدی,جهان,گمرک ایران,هزار تن,سالانه,TRUE,bar,time,num,subscriber
tr_im_v_coun,6,07-تجارت گمرکی,02-آمار تفکیکی,01-به تفکیک کشور,03-واردات,01-ارزش دلاری,02-تقویم خورشیدی,,,,,,ارزش واردات به تفکیک کشور (میلیون دلار آمریکا),خورشیدی,جهان,گمرک ایران,میلیون دلار,سالانه,TRUE,bar,time,num,subscriber
tr_im_w_coun,6,07-تجارت گمرکی,02-آمار تفکیکی,01-به تفکیک کشور,03-واردات,02-وزن,02-تقویم خورشیدی,,,,,,وزن واردات به تفکیک کشور (هزار تن),خورشیدی,جهان,گمرک ایران,هزار تن,سالانه,TRUE,bar,time,num,subscriber
tr_tot_v_coun,5,07-تجارت گمرکی,02-آمار تفکیکی,01-به تفکیک کشور,01-ارزش کل تجارت خارجی,02-تقویم خورشیدی,,,,,,,ارزش تجارت خارجی (جمع صادرات و واردات) به تفکیک کشور (میلیون دلار),خورشیدی,جهان,گمرک ایران,میلیون دلار,سالانه,TRUE,bar,time,num,subscriber
tr_ex_v_cus,6,07-تجارت گمرکی,02-آمار تفکیکی,02-به تفکیک گمرک,02-صادرات,01-ارزش دلاری,02-تقویم خورشیدی,,,,,,ارزش صادرات به تفکیک گمرک (میلیون دلار),خورشیدی,کشور,گمرک ایران,میلیون دلار,سالانه,TRUE,bar,time,num,subscriber
tr_ex_w_cus,6,07-تجارت گمرکی,02-آمار تفکیکی,02-به تفکیک گمرک,02-صادرات,02-وزن,02-تقویم خورشیدی,,,,,,وزن صادرات به تفکیک گمرک (هزار تن),خورشیدی,کشور,گمرک ایران,هزار تن,سالانه,TRUE,bar,time,num,subscriber
tr_im_v_cus,6,07-تجارت گمرکی,02-آمار تفکیکی,02-به تفکیک گمرک,03-واردات,01-ارزش دلاری,02-تقویم خورشیدی,,,,,,ارزش واردات به تفکیک گمرک (میلیون دلار),خورشیدی,کشور,گمرک ایران,میلیون دلار,سالانه,TRUE,bar,time,num,subscriber
tr_im_w_cus,6,07-تجارت گمرکی,02-آمار تفکیکی,02-به تفکیک گمرک,03-واردات,02-وزن,02-تقویم خورشیدی,,,,,,وزن واردات به تفکیک گمرک (هزار تن),خورشیدی,کشور,گمرک ایران,هزار تن,سالانه,TRUE,bar,time,num,subscriber
tr_tot_v_cus,5,07-تجارت گمرکی,02-آمار تفکیکی,02-به تفکیک گمرک,01-ارزش کل تجارت خارجی,02-تقویم خورشیدی,,,,,,,ارزش تجارت خارجی (جمع صادرات و واردات) به تفکیک گمرک (میلیون دلار),خورشیدی,کشور,گمرک ایران,میلیون دلار,سالانه,TRUE,bar,time,num,subscriber
